N_STATES,TERM,P_VALUE,PREDICTOR_VALUE,PREDICTOR_LEVEL,LOG_ODDS_CONTRAST,CENTERED_PARTIAL_EFFECT
4,IBOXIG_LAG_0,0.02,0.008732844303797461,,2 vs 1,-0.029906098334250168
4,IBOXIG_LAG_0,0.02,0.008987458227848093,,2 vs 1,-0.030954374993802585
4,IBOXIG_LAG_0,0.02,0.009242072151898725,,2 vs 1,-0.03200801825765613
4,IBOXIG_LAG_0,0.02,0.00949668607594936,,2 vs 1,-0.033066771749725596
4,IBOXIG_LAG_0,0.02,0.00975129999999999,,2 vs 1,-0.034130379093925745
4,IBOXIG_LAG_0,0.02,-0.010363200000000001,,3 vs 1,0.17254535249521066
4,IBOXIG_LAG_0,0.02,-0.010108586075949368,,3 vs 1,0.16857945434718444
4,IBOXIG_LAG_0,0.02,-0.009853972151898736,,3 vs 1,0.16460611723498128
4,IBOXIG_LAG_0,0.02,-0.009599358227848102,,3 vs 1,0.1606252479596059
4,IBOXIG_LAG_0,0.02,-0.00934474430379747,,3 vs 1,0.15663685531211208
4,IBOXIG_LAG_0,0.02,-0.009090130379746836,,3 vs 1,0.152640989474649
4,IBOXIG_LAG_0,0.02,-0.008835516455696205,,3 vs 1,0.1486377007480221
4,IBOXIG_LAG_0,0.02,-0.008580902531645571,,3 vs 1,0.1446270394330365
4,IBOXIG_LAG_0,0.02,-0.008326288607594939,,3 vs 1,0.14060905583049776
4,IBOXIG_LAG_0,0.02,-0.008071674683544305,,3 vs 1,0.13658380024121103
4,IBOXIG_LAG_0,0.02,-0.007817060759493673,,3 vs 1,0.1325513229659817
4,IBOXIG_LAG_0,0.02,-0.00756244683544304,,3 vs 1,0.1285116743056151
4,IBOXIG_LAG_0,0.02,-0.007307832911392407,,3 vs 1,0.12446490456091651
4,IBOXIG_LAG_0,0.02,-0.007053218987341774,,3 vs 1,0.1204110640326913
4,IBOXIG_LAG_0,0.02,-0.0067986050632911415,,3 vs 1,0.11635020302174483
4,IBOXIG_LAG_0,0.02,-0.006543991139240509,,3 vs 1,0.11228237182888229
4,IBOXIG_LAG_0,0.02,-0.006289377215189876,,3 vs 1,0.10820762075490908
4,IBOXIG_LAG_0,0.02,-0.006034763291139243,,3 vs 1,0.10412600010063058
4,IBOXIG_LAG_0,0.02,-0.00578014936708861,,3 vs 1,0.100037560166852
4,IBOXIG_LAG_0,0.02,-0.005525535443037978,,3 vs 1,0.09594235125437876
4,IBOXIG_LAG_0,0.02,-0.005270921518987345,,3 vs 1,0.09184042366401615
4,IBOXIG_LAG_0,0.02,-0.005016307594936712,,3 vs 1,0.08773182769656943
4,IBOXIG_LAG_0,0.02,-0.004761693670886079,,3 vs 1,0.08361661365284404
4,IBOXIG_LAG_0,0.02,-0.0045070797468354466,,3 vs 1,0.07949483183364524
4,IBOXIG_LAG_0,0.02,-0.004252465822784813,,3 vs 1,0.0753665325397783
4,IBOXIG_LAG_0,0.02,-0.00399785189873418,,3 vs 1,0.07123176607204865
4,IBOXIG_LAG_0,0.02,-0.0037432379746835474,,3 vs 1,0.06709058273126155
4,IBOXIG_LAG_0,0.02,-0.0034886240506329146,,3 vs 1,0.06294303281822232
4,IBOXIG_LAG_0,0.02,-0.003234010126582282,,3 vs 1,0.05878916663373629
4,IBOXIG_LAG_0,0.02,-0.002979396202531649,,3 vs 1,0.05462903447860884
4,IBOXIG_LAG_0,0.02,-0.0027247822784810163,,3 vs 1,0.05046268665364523
4,IBOXIG_LAG_0,0.02,-0.0024701683544303844,,3 vs 1,0.04629017345965078
4,IBOXIG_LAG_0,0.02,-0.0022155544303797507,,3 vs 1,0.042111545197430836
4,IBOXIG_LAG_0,0.02,-0.001960940506329117,,3 vs 1,0.03792685216779068
4,IBOXIG_LAG_0,0.02,-0.0017063265822784852,,3 vs 1,0.03373614467153574
4,IBOXIG_LAG_0,0.02,-0.0014517126582278515,,3 vs 1,0.029539473009471226
4,IBOXIG_LAG_0,0.02,-0.0011970987341772196,,3 vs 1,0.025336887482402523
4,IBOXIG_LAG_0,0.02,-0.000942484810126586,,3 vs 1,0.02112843839113493
4,IBOXIG_LAG_0,0.02,-0.0006878708860759541,,3 vs 1,0.016914176036473758
4,IBOXIG_LAG_0,0.02,-0.00043325696202532044,,3 vs 1,0.012694150719224362
4,IBOXIG_LAG_0,0.02,-0.00017864303797468853,,3 vs 1,0.008468412740192055
4,IBOXIG_LAG_0,0.02,7.597088607594511e-05,,3 vs 1,0.004237012400182122
4,IBOXIG_LAG_0,0.02,0.000330584810126577,,3 vs 1,0.0
4,IBOXIG_LAG_0,0.02,0.0005851987341772107,,3 vs 1,-0.004242574159549151
4,IBOXIG_LAG_0,0.02,0.0008398126582278426,,3 vs 1,-0.008490659777659865
4,IBOXIG_LAG_0,0.02,0.0010944265822784762,,3 vs 1,-0.012744206553526927
4,IBOXIG_LAG_0,0.02,0.0013490405063291081,,3 vs 1,-0.017003151710115932
4,IBOXIG_LAG_0,0.02,0.0016036544303797418,,3 vs 1,-0.021267377905021978
4,IBOXIG_LAG_0,0.02,0.0018582683544303754,,3 vs 1,-0.02553675288259577
4,IBOXIG_LAG_0,0.02,0.0021128822784810073,,3 vs 1,-0.029811144386829053
4,IBOXIG_LAG_0,0.02,0.002367496202531641,,3 vs 1,-0.03409042016171329
4,IBOXIG_LAG_0,0.02,0.002622110126582273,,3 vs 1,-0.03837444795124001
4,IBOXIG_LAG_0,0.02,0.0028767240506329065,,3 vs 1,-0.042663095499400616
4,IBOXIG_LAG_0,0.02,0.0031313379746835384,,3 vs 1,-0.046956230550186856
4,IBOXIG_LAG_0,0.02,0.003385951898734172,,3 vs 1,-0.051253720847590056
4,IBOXIG_LAG_0,0.02,0.003640565822784804,,3 vs 1,-0.05555543413560188
4,IBOXIG_LAG_0,0.02,0.0038951797468354376,,3 vs 1,-0.0598612381582137
4,IBOXIG_LAG_0,0.02,0.0041497936708860695,,3 vs 1,-0.0641710006594172
4,IBOXIG_LAG_0,0.02,0.004404407594936703,,3 vs 1,-0.06848458938320379
4,IBOXIG_LAG_0,0.02,0.004659021518987335,,3 vs 1,-0.07280187207356509
4,IBOXIG_LAG_0,0.02,0.004913635443037969,,3 vs 1,-0.07712271647449248
4,IBOXIG_LAG_0,0.02,0.005168249367088601,,3 vs 1,-0.0814469903299776
4,IBOXIG_LAG_0,0.02,0.0054228632911392325,,3 vs 1,-0.08577456138401196
4,IBOXIG_LAG_0,0.02,0.005677477215189868,,3 vs 1,-0.09010529738058712
4,IBOXIG_LAG_0,0.02,0.0059320911392405,,3 vs 1,-0.09443906606369448
4,IBOXIG_LAG_0,0.02,0.006186705063291132,,3 vs 1,-0.09877573517732563
4,IBOXIG_LAG_0,0.02,0.006441318987341767,,3 vs 1,-0.10311517246547208
4,IBOXIG_LAG_0,0.02,0.006695932911392399,,3 vs 1,-0.10745724567212539
4,IBOXIG_LAG_0,0.02,0.006950546835443031,,3 vs 1,-0.11180182254127707
4,IBOXIG_LAG_0,0.02,0.007205160759493663,,3 vs 1,-0.1161487708169186
4,IBOXIG_LAG_0,0.02,0.007459774683544298,,3 vs 1,-0.12049795824304155
4,IBOXIG_LAG_0,0.02,0.00771438860759493,,3 vs 1,-0.12484925256363744
4,IBOXIG_LAG_0,0.02,0.007969002531645562,,3 vs 1,-0.12920252152269773
4,IBOXIG_LAG_0,0.02,0.008223616455696194,,3 vs 1,-0.13355763286421402
4,IBOXIG_LAG_0,0.02,0.00847823037974683,,3 vs 1,-0.13791445433217792
4,IBOXIG_LAG_0,0.02,0.008732844303797461,,3 vs 1,-0.14227285367058068
4,IBOXIG_LAG_0,0.02,0.008987458227848093,,3 vs 1,-0.14663269862341405
4,IBOXIG_LAG_0,0.02,0.009242072151898725,,3 vs 1,-0.15099385693466955
4,IBOXIG_LAG_0,0.02,0.00949668607594936,,3 vs 1,-0.15535619634833858
4,IBOXIG_LAG_0,0.02,0.00975129999999999,,3 vs 1,-0.15971958460841262
4,IBOXIG_LAG_0,0.02,-0.010363200000000001,,3 vs 2,0.152576930224338
4,IBOXIG_LAG_0,0.02,-0.010108586075949368,,3 vs 2,0.14887173610923127
4,IBOXIG_LAG_0,0.02,-0.009853972151898736,,3 vs 2,0.1451682547487037
4,IBOXIG_LAG_0,0.02,-0.009599358227848102,,3 vs 2,0.14146656374849695
4,IBOXIG_LAG_0,0.02,-0.00934474430379747,,3 vs 2,0.1377667867371167
4,IBOXIG_LAG_0,0.02,-0.009090130379746836,,3 vs 2,0.13406906602070084
4,IBOXIG_LAG_0,0.02,-0.008835516455696205,,3 vs 2,0.13037354395893078
4,IBOXIG_LAG_0,0.02,-0.008580902531645571,,3 vs 2,0.1266803629114875
4,IBOXIG_LAG_0,0.02,-0.008326288607594939,,3 vs 2,0.12298966523805238
4,IBOXIG_LAG_0,0.02,-0.008071674683544305,,3 vs 2,0.11930159329830659
4,IBOXIG_LAG_0,0.02,-0.007817060759493673,,3 vs 2,0.11561628945193134
4,IBOXIG_LAG_0,0.02,-0.00756244683544304,,3 vs 2,0.11193389605860789
4,IBOXIG_LAG_0,0.02,-0.007307832911392407,,3 vs 2,0.1082545554780174
4,IBOXIG_LAG_0,0.02,-0.007053218987341774,,3 vs 2,0.10457841006984114
4,IBOXIG_LAG_0,0.02,-0.0067986050632911415,,3 vs 2,0.10090560219376037
4,IBOXIG_LAG_0,0.02,-0.006543991139240509,,3 vs 2,0.0972362742094562
4,IBOXIG_LAG_0,0.02,-0.006289377215189876,,3 vs 2,0.09357056847660991
4,IBOXIG_LAG_0,0.02,-0.006034763291139243,,3 vs 2,0.08990862735490276
4,IBOXIG_LAG_0,0.02,-0.00578014936708861,,3 vs 2,0.0862505932040159
4,IBOXIG_LAG_0,0.02,-0.005525535443037978,,3 vs 2,0.08259660838363056
4,IBOXIG_LAG_0,0.02,-0.005270921518987345,,3 vs 2,0.078946815253428
4,IBOXIG_LAG_0,0.02,-0.005016307594936712,,3 vs 2,0.0753013561730894
4,IBOXIG_LAG_0,0.02,-0.004761693670886079,,3 vs 2,0.07166037350229605
4,IBOXIG_LAG_0,0.02,-0.0045070797468354466,,3 vs 2,0.0680240096007291
4,IBOXIG_LAG_0,0.02,-0.004252465822784813,,3 vs 2,0.06439240682806976
4,IBOXIG_LAG_0,0.02,-0.00399785189873418,,3 vs 2,0.06076570754399932
4,IBOXIG_LAG_0,0.02,-0.0037432379746835474,,3 vs 2,0.05714405410819892
4,IBOXIG_LAG_0,0.02,-0.0034886240506329146,,3 vs 2,0.053527588880349836
4,IBOXIG_LAG_0,0.02,-0.003234010126582282,,3 vs 2,0.0499164542201333
4,IBOXIG_LAG_0,0.02,-0.002979396202531649,,3 vs 2,0.04631079248723052
4,IBOXIG_LAG_0,0.02,-0.0027247822784810163,,3 vs 2,0.04271074604132266
4,IBOXIG_LAG_0,0.02,-0.0024701683544303844,,3 vs 2,0.03911645724209102
4,IBOXIG_LAG_0,0.02,-0.0022155544303797507,,3 vs 2,0.03552806844921674
4,IBOXIG_LAG_0,0.02,-0.001960940506329117,,3 vs 2,0.03194572202238111
4,IBOXIG_LAG_0,0.02,-0.0017063265822784852,,3 vs 2,0.028369560321265364
4,IBOXIG_LAG_0,0.02,-0.0014517126582278515,,3 vs 2,0.02479972570555064
4,IBOXIG_LAG_0,0.02,-0.0011970987341772196,,3 vs 2,0.021236360534918203
4,IBOXIG_LAG_0,0.02,-0.000942484810126586,,3 vs 2,0.01767960716904926
4,IBOXIG_LAG_0,0.02,-0.0006878708860759541,,3 vs 2,0.01412960796762508
4,IBOXIG_LAG_0,0.02,-0.00043325696202532044,,3 vs 2,0.010586505290326842
4,IBOXIG_LAG_0,0.02,-0.00017864303797468853,,3 vs 2,0.00705044149683573
4,IBOXIG_LAG_0,0.02,7.597088607594511e-05,,3 vs 2,0.0035215589468330366
4,IBOXIG_LAG_0,0.02,0.000330584810126577,,3 vs 2,0.0
4,IBOXIG_LAG_0,0.02,0.0005851987341772107,,3 vs 2,-0.0035140929839822532
4,IBOXIG_LAG_0,0.02,0.0008398126582278426,,3 vs 2,-0.007020577645432485
4,IBOXIG_LAG_0,0.02,0.0010944265822784762,,3 vs 2,-0.010519311624669458
4,IBOXIG_LAG_0,0.02,0.0013490405063291081,,3 vs 2,-0.014010193128837944
4,IBOXIG_LAG_0,0.02,0.0016036544303797418,,3 vs 2,-0.017493297785994122
4,IBOXIG_LAG_0,0.02,0.0018582683544303754,,3 vs 2,-0.020968749715045643
4,IBOXIG_LAG_0,0.02,0.0021128822784810073,,3 vs 2,-0.02443667303606939
4,IBOXIG_LAG_0,0.02,0.002367496202531641,,3 vs 2,-0.027897191869142135
4,IBOXIG_LAG_0,0.02,0.002622110126582273,,3 vs 2,-0.03135043033434051
4,IBOXIG_LAG_0,0.02,0.0028767240506329065,,3 vs 2,-0.03479651255174124
4,IBOXIG_LAG_0,0.02,0.0031313379746835384,,3 vs 2,-0.03823556264142128
4,IBOXIG_LAG_0,0.02,0.003385951898734172,,3 vs 2,-0.0416677047234571
4,IBOXIG_LAG_0,0.02,0.003640565822784804,,3 vs 2,-0.045093062917925614
4,IBOXIG_LAG_0,0.02,0.0038951797468354376,,3 vs 2,-0.04851176134490354
4,IBOXIG_LAG_0,0.02,0.0041497936708860695,,3 vs 2,-0.05192392412446756
4,IBOXIG_LAG_0,0.02,0.004404407594936703,,3 vs 2,-0.05532967537669439
4,IBOXIG_LAG_0,0.02,0.004659021518987335,,3 vs 2,-0.0587291392216609
4,IBOXIG_LAG_0,0.02,0.004913635443037969,,3 vs 2,-0.062122439779443706
4,IBOXIG_LAG_0,0.02,0.005168249367088601,,3 vs 2,-0.06550970117011956
4,IBOXIG_LAG_0,0.02,0.0054228632911392325,,3 vs 2,-0.06889104751376529
4,IBOXIG_LAG_0,0.02,0.005677477215189868,,3 vs 2,-0.07226660293045767
4,IBOXIG_LAG_0,0.02,0.0059320911392405,,3 vs 2,-0.07563649154027324
4,IBOXIG_LAG_0,0.02,0.006186705063291132,,3 vs 2,-0.07900083746328887
4,IBOXIG_LAG_0,0.02,0.006441318987341767,,3 vs 2,-0.0823597648195813
4,IBOXIG_LAG_0,0.02,0.006695932911392399,,3 vs 2,-0.08571339772922726
4,IBOXIG_LAG_0,0.02,0.006950546835443031,,3 vs 2,-0.08906186031230343
4,IBOXIG_LAG_0,0.02,0.007205160759493663,,3 vs 2,-0.0924052766888867
4,IBOXIG_LAG_0,0.02,0.007459774683544298,,3 vs 2,-0.09574377097905362
4,IBOXIG_LAG_0,0.02,0.00771438860759493,,3 vs 2,-0.09907746730288108
4,IBOXIG_LAG_0,0.02,0.007969002531645562,,3 vs 2,-0.1024064897804457
4,IBOXIG_LAG_0,0.02,0.008223616455696194,,3 vs 2,-0.10573096253182435
4,IBOXIG_LAG_0,0.02,0.00847823037974683,,3 vs 2,-0.1090510096770938
4,IBOXIG_LAG_0,0.02,0.008732844303797461,,3 vs 2,-0.1123667553363305
4,IBOXIG_LAG_0,0.02,0.008987458227848093,,3 vs 2,-0.11567832362961145
4,IBOXIG_LAG_0,0.02,0.009242072151898725,,3 vs 2,-0.11898583867701346
4,IBOXIG_LAG_0,0.02,0.00949668607594936,,3 vs 2,-0.12228942459861297
4,IBOXIG_LAG_0,0.02,0.00975129999999999,,3 vs 2,-0.12558920551448693
4,JPEICORE_LAG_0,0.02,-0.015479,,1 vs 0,-0.004693391566724728
4,JPEICORE_LAG_0,0.02,-0.015123803797468353,,1 vs 0,-0.004666637659297191
4,JPEICORE_LAG_0,0.02,-0.014768607594936709,,1 vs 0,-0.004637185676747202
4,JPEICORE_LAG_0,0.02,-0.014413411392405063,,1 vs 0,-0.004604977946674409
4,JPEICORE_LAG_0,0.02,-0.014058215189873418,,1 vs 0,-0.004569956796678466
4,JPEICORE_LAG_0,0.02,-0.013703018987341772,,1 vs 0,-0.004532064554358974
4,JPEICORE_LAG_0,0.02,-0.013347822784810127,,1 vs 0,-0.004491243547315567
4,JPEICORE_LAG_0,0.02,-0.01299262658227848,,1 vs 0,-0.004447436103147854
4,JPEICORE_LAG_0,0.02,-0.012637430379746836,,1 vs 0,-0.004400584549455487
4,JPEICORE_LAG_0,0.02,-0.01228223417721519,,1 vs 0,-0.00435063121383808
4,JPEICORE_LAG_0,0.02,-0.011927037974683545,,1 vs 0,-0.004297518423895273
4,JPEICORE_LAG_0,0.02,-0.011571841772151899,,1 vs 0,-0.0042411885072267015
4,JPEICORE_LAG_0,0.02,-0.011216645569620255,,1 vs 0,-0.004181583791431964
4,JPEICORE_LAG_0,0.02,-0.010861449367088608,,1 vs 0,-0.004118646604110706
4,JPEICORE_LAG_0,0.02,-0.010506253164556962,,1 vs 0,-0.004052319272862558
4,JPEICORE_LAG_0,0.02,-0.010151056962025317,,1 vs 0,-0.003982544125287146
4,JPEICORE_LAG_0,0.02,-0.009795860759493673,,1 vs 0,-0.003909263488984089
4,JPEICORE_LAG_0,0.02,-0.009440664556962026,,1 vs 0,-0.0038324196915530268
4,JPEICORE_LAG_0,0.02,-0.00908546835443038,,1 vs 0,-0.00375195506059358
4,JPEICORE_LAG_0,0.02,-0.008730272151898736,,1 vs 0,-0.003667811923705376
4,JPEICORE_LAG_0,0.02,-0.008375075949367091,,1 vs 0,-0.0035799326084880456
4,JPEICORE_LAG_0,0.02,-0.008019879746835445,,1 vs 0,-0.0034882594425412194
4,JPEICORE_LAG_0,0.02,-0.0076646835443037985,,1 vs 0,-0.0033927347534645075
4,JPEICORE_LAG_0,0.02,-0.007309487341772154,,1 vs 0,-0.0032933008688575682
4,JPEICORE_LAG_0,0.02,-0.006954291139240508,,1 vs 0,-0.003189900116320008
4,JPEICORE_LAG_0,0.02,-0.006599094936708863,,1 vs 0,-0.003082474823451472
4,JPEICORE_LAG_0,0.02,-0.006243898734177217,,1 vs 0,-0.0029709673178515555
4,JPEICORE_LAG_0,0.02,-0.005888702531645572,,1 vs 0,-0.0028553199271199245
4,JPEICORE_LAG_0,0.02,-0.005533506329113926,,1 vs 0,-0.0027354749788561818
4,JPEICORE_LAG_0,0.02,-0.005178310126582281,,1 vs 0,-0.0026113748006599546
4,JPEICORE_LAG_0,0.02,-0.004823113924050635,,1 vs 0,-0.0024829617201308912
4,JPEICORE_LAG_0,0.02,-0.0044679177215189905,,1 vs 0,-0.002350178064868598
4,JPEICORE_LAG_0,0.02,-0.004112721518987344,,1 vs 0,-0.0022129661624727195
4,JPEICORE_LAG_0,0.02,-0.003757525316455698,,1 vs 0,-0.002071268340542883
4,JPEICORE_LAG_0,0.02,-0.0034023291139240533,,1 vs 0,-0.0019250269266786885
4,JPEICORE_LAG_0,0.02,-0.003047132911392407,,1 vs 0,-0.0017741842484797973
4,JPEICORE_LAG_0,0.02,-0.0026919367088607624,,1 vs 0,-0.0016186826335458301
4,JPEICORE_LAG_0,0.02,-0.002336740506329116,,1 vs 0,-0.0014584644094764038
4,JPEICORE_LAG_0,0.02,-0.0019815443037974716,,1 vs 0,-0.0012934719038711455
4,JPEICORE_LAG_0,0.02,-0.0016263481012658253,,1 vs 0,-0.0011236474443297034
4,JPEICORE_LAG_0,0.02,-0.0012711518987341807,,1 vs 0,-0.0009489333584516771
4,JPEICORE_LAG_0,0.02,-0.0009159556962025344,,1 vs 0,-0.0007692719738367042
4,JPEICORE_LAG_0,0.02,-0.0005607594936708898,,1 vs 0,-0.0005846056180844467
4,JPEICORE_LAG_0,0.02,-0.00020556329113924354,,1 vs 0,-0.0003948766187944798
4,JPEICORE_LAG_0,0.02,0.00014963291139240276,,1 vs 0,-0.0002000273035664621
4,JPEICORE_LAG_0,0.02,0.0005048291139240456,,1 vs 0,0.0
4,JPEICORE_LAG_0,0.02,0.0008600253164556919,,1 vs 0,0.0002052629643052445
4,JPEICORE_LAG_0,0.02,0.0012152215189873382,,1 vs 0,0.0004158192617496857
4,JPEICORE_LAG_0,0.02,0.0015704177215189845,,1 vs 0,0.0006317265647336479
4,JPEICORE_LAG_0,0.02,0.0019256139240506308,,1 vs 0,0.0008530425456575383
4,JPEICORE_LAG_0,0.02,0.0022808101265822736,,1 vs 0,0.0010798248769217367
4,JPEICORE_LAG_0,0.02,0.00263600632911392,,1 vs 0,0.0013121312309265776
4,JPEICORE_LAG_0,0.02,0.002991202531645566,,1 vs 0,0.0015500192800724753
4,JPEICORE_LAG_0,0.02,0.0033463987341772125,,1 vs 0,0.0017935466967597645
4,JPEICORE_LAG_0,0.02,0.0037015949367088553,,1 vs 0,0.0020427711533888247
4,JPEICORE_LAG_0,0.02,0.004056791139240502,,1 vs 0,0.002297750318466702
4,JPEICORE_LAG_0,0.02,0.004411987341772148,,1 vs 0,0.002558518850567078
4,JPEICORE_LAG_0,0.02,0.004767183544303794,,1 vs 0,0.002825034143344868
4,JPEICORE_LAG_0,0.02,0.005122379746835437,,1 vs 0,0.003097237390714387
4,JPEICORE_LAG_0,0.02,0.005477575949367083,,1 vs 0,0.00337506978659002
4,JPEICORE_LAG_0,0.02,0.00583277215189873,,1 vs 0,0.003658472524886096
4,JPEICORE_LAG_0,0.02,0.006187968354430376,,1 vs 0,0.0039473867995169915
4,JPEICORE_LAG_0,0.02,0.006543164556962019,,1 vs 0,0.004241753804397036
4,JPEICORE_LAG_0,0.02,0.006898360759493665,,1 vs 0,0.004541514733440596
4,JPEICORE_LAG_0,0.02,0.007253556962025311,,1 vs 0,0.004846610780562026
4,JPEICORE_LAG_0,0.02,0.007608753164556958,,1 vs 0,0.005156983139675678
4,JPEICORE_LAG_0,0.02,0.007963949367088604,,1 vs 0,0.005472573004695912
4,JPEICORE_LAG_0,0.02,0.008319145569620247,,1 vs 0,0.0057933215695370605
4,JPEICORE_LAG_0,0.02,0.008674341772151893,,1 vs 0,0.006119170028113486
4,JPEICORE_LAG_0,0.02,0.00902953797468354,,1 vs 0,0.006450059574339549
4,JPEICORE_LAG_0,0.02,0.009384734177215186,,1 vs 0,0.006785931402129601
4,JPEICORE_LAG_0,0.02,0.009739930379746829,,1 vs 0,0.007126726705397983
4,JPEICORE_LAG_0,0.02,0.010095126582278475,,1 vs 0,0.007472386678059079
4,JPEICORE_LAG_0,0.02,0.010450322784810121,,1 vs 0,0.007822852514027197
4,JPEICORE_LAG_0,0.02,0.010805518987341767,,1 vs 0,0.00817806540721673
4,JPEICORE_LAG_0,0.02,0.01116071518987341,,1 vs 0,0.008537966551542008
4,JPEICORE_LAG_0,0.02,0.011515911392405057,,1 vs 0,0.008902497140917412
4,JPEICORE_LAG_0,0.02,0.011871107594936703,,1 vs 0,0.009271598369257245
4,JPEICORE_LAG_0,0.02,0.01222630379746835,,1 vs 0,0.009645211430475914
4,JPEICORE_LAG_0,0.02,0.012581499999999997,,1 vs 0,0.010023277518487729
4,JPEICORE_LAG_0,0.02,-0.015479,,2 vs 0,0.04386870289566967
4,JPEICORE_LAG_0,0.02,-0.015123803797468353,,2 vs 0,0.0429024867129284
4,JPEICORE_LAG_0,0.02,-0.014768607594936709,,2 vs 0,0.04193543376488615
4,JPEICORE_LAG_0,0.02,-0.014413411392405063,,2 vs 0,0.0409675750186307
4,JPEICORE_LAG_0,0.02,-0.014058215189873418,,2 vs 0,0.039998941441249845
4,JPEICORE_LAG_0,0.02,-0.013703018987341772,,2 vs 0,0.03902956399983137
4,JPEICORE_LAG_0,0.02,-0.013347822784810127,,2 vs 0,0.03805947366146305
4,JPEICORE_LAG_0,0.02,-0.01299262658227848,,2 vs 0,0.03708870139323264
4,JPEICORE_LAG_0,0.02,-0.012637430379746836,,2 vs 0,0.036117278162228
4,JPEICORE_LAG_0,0.02,-0.01228223417721519,,2 vs 0,0.03514523493553685
4,JPEICORE_LAG_0,0.02,-0.011927037974683545,,2 vs 0,0.034172602680246994
4,JPEICORE_LAG_0,0.02,-0.011571841772151899,,2 vs 0,0.033199412363446215
4,JPEICORE_LAG_0,0.02,-0.011216645569620255,,2 vs 0,0.0322256949522223
4,JPEICORE_LAG_0,0.02,-0.010861449367088608,,2 vs 0,0.03125148141366303
4,JPEICORE_LAG_0,0.02,-0.010506253164556962,,2 vs 0,0.030276802714856197
4,JPEICORE_LAG_0,0.02,-0.010151056962025317,,2 vs 0,0.029301689822889578
4,JPEICORE_LAG_0,0.02,-0.009795860759493673,,2 vs 0,0.02832617370485095
4,JPEICORE_LAG_0,0.02,-0.009440664556962026,,2 vs 0,0.027350285327828103
4,JPEICORE_LAG_0,0.02,-0.00908546835443038,,2 vs 0,0.026374055658908834
4,JPEICORE_LAG_0,0.02,-0.008730272151898736,,2 vs 0,0.02539751566518092
4,JPEICORE_LAG_0,0.02,-0.008375075949367091,,2 vs 0,0.024420696313732133
4,JPEICORE_LAG_0,0.02,-0.008019879746835445,,2 vs 0,0.023443628571650263
4,JPEICORE_LAG_0,0.02,-0.0076646835443037985,,2 vs 0,0.0224663434060231
4,JPEICORE_LAG_0,0.02,-0.007309487341772154,,2 vs 0,0.02148887178393842
4,JPEICORE_LAG_0,0.02,-0.006954291139240508,,2 vs 0,0.020511244672483997
4,JPEICORE_LAG_0,0.02,-0.006599094936708863,,2 vs 0,0.019533493038747657
4,JPEICORE_LAG_0,0.02,-0.006243898734177217,,2 vs 0,0.018555647849817156
4,JPEICORE_LAG_0,0.02,-0.005888702531645572,,2 vs 0,0.017577740072780255
4,JPEICORE_LAG_0,0.02,-0.005533506329113926,,2 vs 0,0.016599800674724788
4,JPEICORE_LAG_0,0.02,-0.005178310126582281,,2 vs 0,0.015621860622738515
4,JPEICORE_LAG_0,0.02,-0.004823113924050635,,2 vs 0,0.014643950883909206
4,JPEICORE_LAG_0,0.02,-0.0044679177215189905,,2 vs 0,0.013666102425324664
4,JPEICORE_LAG_0,0.02,-0.004112721518987344,,2 vs 0,0.012688346214072652
4,JPEICORE_LAG_0,0.02,-0.003757525316455698,,2 vs 0,0.011710713217240973
4,JPEICORE_LAG_0,0.02,-0.0034023291139240533,,2 vs 0,0.010733234401917424
4,JPEICORE_LAG_0,0.02,-0.003047132911392407,,2 vs 0,0.009755940735189761
4,JPEICORE_LAG_0,0.02,-0.0026919367088607624,,2 vs 0,0.008778863184145766
4,JPEICORE_LAG_0,0.02,-0.002336740506329116,,2 vs 0,0.007802032715873243
4,JPEICORE_LAG_0,0.02,-0.0019815443037974716,,2 vs 0,0.006825480297459996
4,JPEICORE_LAG_0,0.02,-0.0016263481012658253,,2 vs 0,0.005849236895993759
4,JPEICORE_LAG_0,0.02,-0.0012711518987341807,,2 vs 0,0.00487333347856235
4,JPEICORE_LAG_0,0.02,-0.0009159556962025344,,2 vs 0,0.003897801012253524
4,JPEICORE_LAG_0,0.02,-0.0005607594936708898,,2 vs 0,0.0029226704641551055
4,JPEICORE_LAG_0,0.02,-0.00020556329113924354,,2 vs 0,0.0019479728013548497
4,JPEICORE_LAG_0,0.02,0.00014963291139240276,,2 vs 0,0.0009737389909405397
4,JPEICORE_LAG_0,0.02,0.0005048291139240456,,2 vs 0,0.0
4,JPEICORE_LAG_0,0.02,0.0008600253164556919,,2 vs 0,-0.0009732132043790628
4,JPEICORE_LAG_0,0.02,0.0012152215189873382,,2 vs 0,-0.0019458696551087895
4,JPEICORE_LAG_0,0.02,0.0015704177215189845,,2 vs 0,-0.0029179383851014457
4,JPEICORE_LAG_0,0.02,0.0019256139240506308,,2 vs 0,-0.0038893884272692136
4,JPEICORE_LAG_0,0.02,0.0022808101265822736,,2 vs 0,-0.0048601888145243105
4,JPEICORE_LAG_0,0.02,0.00263600632911392,,2 vs 0,-0.005830308579778974
4,JPEICORE_LAG_0,0.02,0.002991202531645566,,2 vs 0,-0.006799716755945415
4,JPEICORE_LAG_0,0.02,0.0033463987341772125,,2 vs 0,-0.007768382375935835
4,JPEICORE_LAG_0,0.02,0.0037015949367088553,,2 vs 0,-0.008736274472662467
