N_STATES,SEED,LL,AIC,BIC,MIN_COUNT,CONVERGED,VALID
2,451842,15243.3,-30460.61,-30385.88,311,True,True
2,451872,15243.59,-30461.19,-30386.46,315,True,True
2,451879,15242.63,-30459.26,-30384.53,304,True,True
2,451882,15242.92,-30459.84,-30385.11,311,True,True
2,451926,15243.48,-30460.97,-30386.24,312,True,True
2,452008,15240.92,-30455.84,-30381.11,332,True,True
2,452029,15243.01,-30460.03,-30385.3,311,True,True
2,452043,15242.5,-30458.99,-30384.26,304,True,True
2,452112,15242.5,-30458.99,-30384.26,304,True,True
2,452283,15245.17,-30464.33,-30389.6,337,True,True
2,452468,15242.5,-30458.99,-30384.26,304,True,True
2,452474,15243.25,-30460.49,-30385.76,311,True,True
2,452799,15244.06,-30462.13,-30387.4,319,True,True
2,452813,15242.5,-30458.99,-30384.26,304,True,True
2,452859,15244.44,-30462.88,-30388.15,334,True,True
2,452882,15242.5,-30458.99,-30384.26,304,True,True
2,452937,15240.92,-30455.84,-30381.11,332,True,True
2,453138,15242.5,-30458.99,-30384.26,304,True,True
2,453389,15243.33,-30460.66,-30385.93,311,True,True
2,453450,15242.61,-30459.22,-30384.49,304,True,True
2,453671,15242.5,-30458.99,-30384.26,304,True,True
2,453830,15242.5,-30458.99,-30384.26,304,True,True
2,453956,15242.89,-30459.77,-30385.04,311,True,True
2,453976,15242.51,-30459.01,-30384.28,304,True,True
2,453979,15243.61,-30461.22,-30386.49,315,True,True
2,454328,15243.31,-30460.61,-30385.88,311,True,True
2,454344,15244.1,-30462.2,-30387.47,319,True,True
2,454378,15240.61,-30455.22,-30380.49,317,True,True
2,454395,15243.72,-30461.44,-30386.71,315,True,True
2,454462,15244.72,-30463.45,-30388.72,334,True,True
2,454555,15244.15,-30462.3,-30387.57,319,True,True
2,454568,15242.5,-30458.99,-30384.26,304,True,True
2,454597,15243.63,-30461.26,-30386.53,312,True,True
2,454756,15244.58,-30463.16,-30388.43,334,True,True
2,455283,15242.51,-30459.03,-30384.3,304,True,True
2,455587,15243.4,-30460.81,-30386.08,312,True,True
2,455787,15244.59,-30463.18,-30388.45,334,True,True
2,455867,15242.51,-30459.01,-30384.28,304,True,True
2,455937,15242.5,-30458.99,-30384.26,304,True,True
2,456190,15244.65,-30463.31,-30388.58,334,True,True
2,456353,15244.52,-30463.04,-30388.31,334,True,True
2,456386,15242.5,-30458.99,-30384.26,304,True,True
2,456498,15242.91,-30459.82,-30385.09,311,True,True
2,456684,15242.5,-30458.99,-30384.26,304,True,True
2,456689,15243.8,-30461.59,-30386.86,319,True,True
2,456862,15240.78,-30455.57,-30380.84,332,True,True
2,456899,15242.5,-30458.99,-30384.26,304,True,True
2,457249,15242.79,-30459.58,-30384.85,311,True,True
2,457339,15243.02,-30460.03,-30385.3,311,True,True
2,457366,15242.5,-30458.99,-30384.26,304,True,True
2,457419,15242.99,-30459.98,-30385.25,311,True,True
2,457475,15242.5,-30458.99,-30384.26,304,True,True
2,457551,15242.5,-30458.99,-30384.26,304,True,True
2,457563,15244.11,-30462.23,-30387.5,319,True,True
2,457608,15242.65,-30459.3,-30384.57,304,True,True
2,457645,15243.62,-30461.25,-30386.52,312,True,True
2,457765,15243.53,-30461.06,-30386.33,312,True,True
2,457902,15240.84,-30455.68,-30380.95,317,True,True
2,457954,15242.5,-30458.99,-30384.26,304,True,True
2,458170,15243.23,-30460.45,-30385.72,311,True,True
2,458183,15240.76,-30455.51,-30380.78,317,True,True
2,458344,15246.07,-30466.13,-30391.4,338,True,True
2,458370,15243.42,-30460.85,-30386.12,312,True,True
2,458392,15243.13,-30460.27,-30385.54,311,True,True
2,458447,15243.22,-30460.45,-30385.72,311,True,True
2,458454,15242.51,-30459.02,-30384.29,304,True,True
2,458602,15244.54,-30463.08,-30388.35,334,True,True
2,458680,15242.5,-30458.99,-30384.26,304,True,True
2,458719,15244.3,-30462.6,-30387.87,334,True,True
2,458784,15244.45,-30462.9,-30388.17,334,True,True
2,459180,15242.5,-30458.99,-30384.26,304,True,True
2,459472,15243.85,-30461.71,-30386.98,319,True,True
2,459651,15243.8,-30461.6,-30386.87,319,True,True
2,459797,15243.08,-30460.15,-30385.42,311,True,True
2,459876,15243.28,-30460.56,-30385.83,311,True,True
2,459938,15243.9,-30461.8,-30387.07,319,True,True
2,459975,15242.5,-30458.99,-30384.26,304,True,True
2,460297,15242.5,-30458.99,-30384.26,304,True,True
2,460298,15243.73,-30461.46,-30386.73,315,True,True
2,460402,15244.19,-30462.39,-30387.66,319,True,True
2,460594,15243.21,-30460.41,-30385.68,311,True,True
2,460618,15242.5,-30458.99,-30384.26,304,True,True
2,460688,15240.54,-30455.08,-30380.35,317,True,True
2,460716,15242.5,-30458.99,-30384.26,304,True,True
2,460766,15242.5,-30458.99,-30384.26,304,True,True
2,460793,15242.5,-30458.99,-30384.26,304,True,True
2,460904,15243.41,-30460.83,-30386.1,312,True,True
2,461117,15242.72,-30459.44,-30384.71,304,True,True
2,461126,15243.48,-30460.95,-30386.22,312,True,True
2,461272,15243.13,-30460.26,-30385.53,311,True,True
2,461304,15242.5,-30458.99,-30384.26,304,True,True
2,461455,15242.84,-30459.68,-30384.95,311,True,True
2,461497,15242.88,-30459.75,-30385.02,311,True,True
2,461547,15244.47,-30462.94,-30388.21,334,True,True
2,461656,15242.5,-30458.99,-30384.26,304,True,True
2,461983,15243.61,-30461.21,-30386.48,312,True,True
2,462078,15242.5,-30458.99,-30384.26,304,True,True
2,462187,15243.45,-30460.9,-30386.17,309,True,True
2,462206,15243.05,-30460.1,-30385.37,311,True,True
2,462331,15244.28,-30462.56,-30387.83,334,True,True
2,462448,15243.75,-30461.5,-30386.77,319,True,True
2,462561,15244.23,-30462.46,-30387.73,319,True,True
2,462565,15244.04,-30462.09,-30387.36,319,True,True
2,462590,15243.95,-30461.91,-30387.18,319,True,True
2,462720,15242.6,-30459.2,-30384.47,304,True,True
2,462732,15245.42,-30464.83,-30390.1,338,True,True
2,462914,15242.84,-30459.67,-30384.94,311,True,True
2,462929,15244.4,-30462.8,-30388.07,334,True,True
2,463190,15244.04,-30462.08,-30387.35,319,True,True
2,463258,15244.49,-30462.97,-30388.24,334,True,True
2,463379,15242.71,-30459.42,-30384.69,304,True,True
2,463445,15244.44,-30462.87,-30388.14,334,True,True
2,463726,15242.55,-30459.1,-30384.37,304,True,True
2,463790,15241.87,-30457.73,-30383.0,319,True,True
2,463794,15243.93,-30461.87,-30387.14,319,True,True
2,464095,15243.68,-30461.37,-30386.64,316,True,True
2,464227,15242.57,-30459.15,-30384.42,304,True,True
2,464254,15243.99,-30461.98,-30387.25,319,True,True
2,464367,15244.5,-30462.99,-30388.26,334,True,True
2,464477,15244.26,-30462.52,-30387.79,319,True,True
2,464576,15244.92,-30463.83,-30389.1,334,True,True
2,464640,15242.51,-30459.02,-30384.29,304,True,True
2,464815,15242.5,-30458.99,-30384.26,304,True,True
2,464893,15242.5,-30458.99,-30384.26,304,True,True
2,464903,15242.51,-30459.01,-30384.28,304,True,True
2,464905,15242.71,-30459.42,-30384.69,305,True,True
2,464994,15240.95,-30455.91,-30381.18,332,True,True
2,465022,15244.45,-30462.91,-30388.18,334,True,True
2,465080,15248.12,-30470.25,-30395.52,382,True,True
2,465087,15243.49,-30460.98,-30386.25,312,True,True
2,465095,15244.5,-30463.01,-30388.28,334,True,True
2,465150,15242.7,-30459.39,-30384.66,304,True,True
2,465352,15243.9,-30461.79,-30387.06,319,True,True
2,465424,15243.26,-30460.52,-30385.79,311,True,True
2,465463,15243.26,-30460.52,-30385.79,311,True,True
2,465490,15242.55,-30459.1,-30384.37,304,True,True
2,465526,15243.45,-30460.89,-30386.16,312,True,True
2,465710,15245.51,-30465.03,-30390.3,338,True,True
2,465808,15244.01,-30462.03,-30387.3,319,True,True
2,465907,15242.5,-30458.99,-30384.26,304,True,True
2,465960,15242.5,-30458.99,-30384.26,304,True,True
2,465986,15244.51,-30463.01,-30388.28,334,True,True
2,466246,15244.84,-30463.69,-30388.96,334,True,True
2,466256,15243.38,-30460.77,-30386.04,312,True,True
2,466287,15243.75,-30461.5,-30386.77,319,True,True
2,466409,15242.5,-30458.99,-30384.26,304,True,True
2,466443,15244.47,-30462.93,-30388.2,334,True,True
2,466553,15244.5,-30462.99,-30388.26,334,True,True
2,466599,15242.5,-30458.99,-30384.26,304,True,True
2,466657,15242.5,-30458.99,-30384.26,304,True,True
2,466666,15244.51,-30463.01,-30388.28,334,True,True
2,466695,15242.71,-30459.42,-30384.69,305,True,True
2,466902,15242.5,-30458.99,-30384.26,304,True,True
2,467094,15243.68,-30461.36,-30386.63,315,True,True
2,467229,15242.73,-30459.46,-30384.73,304,True,True
2,467274,15245.93,-30465.86,-30391.13,338,True,True
2,467568,15243.76,-30461.51,-30386.78,319,True,True
2,467707,15242.5,-30458.99,-30384.26,304,True,True
2,467780,15243.17,-30460.33,-30385.6,311,True,True
2,467843,15243.19,-30460.37,-30385.64,311,True,True
2,467882,15244.35,-30462.71,-30387.98,334,True,True
2,467961,15242.5,-30458.99,-30384.26,304,True,True
2,468270,15242.5,-30458.99,-30384.26,304,True,True
2,468336,15243.72,-30461.43,-30386.7,312,True,True
2,468365,15243.91,-30461.81,-30387.08,319,True,True
2,468367,15242.5,-30458.99,-30384.26,304,True,True
2,468596,15242.5,-30458.99,-30384.26,304,True,True
2,468891,15244.07,-30462.13,-30387.4,319,True,True
2,468894,15243.53,-30461.06,-30386.33,315,True,True
2,468997,15243.23,-30460.45,-30385.72,311,True,True
2,469013,15242.6,-30459.2,-30384.47,304,True,True
2,469085,15242.5,-30458.99,-30384.26,304,True,True
2,469096,15244.69,-30463.37,-30388.64,334,True,True
2,469548,15242.79,-30459.58,-30384.85,311,True,True
2,469557,15242.89,-30459.78,-30385.05,311,True,True
2,469582,15242.63,-30459.25,-30384.52,304,True,True
2,469604,15243.19,-30460.38,-30385.65,311,True,True
2,469685,15244.1,-30462.21,-30387.48,319,True,True
2,469688,15244.57,-30463.15,-30388.42,334,True,True
2,469843,15243.13,-30460.25,-30385.52,311,True,True
2,469853,15242.5,-30458.99,-30384.26,304,True,True
2,469862,15247.74,-30469.48,-30394.75,378,True,True
2,469874,15244.35,-30462.71,-30387.98,334,True,True
2,469950,15243.36,-30460.72,-30385.99,312,True,True
2,469960,15244.39,-30462.78,-30388.05,334,True,True
2,470007,15242.69,-30459.38,-30384.65,304,True,True
2,470021,15242.5,-30458.99,-30384.26,304,True,True
2,470541,15242.95,-30459.89,-30385.16,311,True,True
2,470809,15242.5,-30458.99,-30384.26,304,True,True
2,470913,15242.55,-30459.1,-30384.37,304,True,True
2,470919,15240.91,-30455.82,-30381.09,332,True,True
2,470941,15243.59,-30461.19,-30386.46,312,True,True
2,470984,15242.5,-30458.99,-30384.26,304,True,True
2,470991,15242.5,-30458.99,-30384.26,304,True,True
2,471021,15245.08,-30464.16,-30389.43,334,True,True
2,471034,15243.35,-30460.7,-30385.97,311,True,True
2,471084,15244.53,-30463.05,-30388.32,334,True,True
2,471126,15244.77,-30463.54,-30388.81,334,True,True
2,471147,15243.45,-30460.9,-30386.17,312,True,True
2,471167,15242.5,-30458.99,-30384.26,304,True,True
2,471245,15242.5,-30458.99,-30384.26,304,True,True
2,471332,15243.94,-30461.88,-30387.15,319,True,True
2,471479,15245.59,-30465.18,-30390.45,340,True,True
2,471506,15242.61,-30459.23,-30384.5,304,True,True
2,471621,15243.19,-30460.38,-30385.65,311,True,True
2,471696,15247.41,-30468.83,-30394.1,371,True,True
2,472082,15242.92,-30459.84,-30385.11,311,True,True
2,472086,15244.15,-30462.31,-30387.58,319,True,True
2,472112,15242.81,-30459.63,-30384.9,311,True,True
2,472171,15244.08,-30462.17,-30387.44,319,True,True
2,472222,15244.54,-30463.08,-30388.35,334,True,True
2,472367,15243.97,-30461.95,-30387.22,319,True,True
2,472449,15243.66,-30461.33,-30386.6,312,True,True
2,472450,15243.48,-30460.96,-30386.23,312,True,True
2,472481,15244.59,-30463.19,-30388.46,334,True,True
2,472491,15243.61,-30461.23,-30386.5,312,True,True
2,472500,15242.5,-30458.99,-30384.26,304,True,True
2,472884,15243.29,-30460.58,-30385.85,311,True,True
2,472901,15240.57,-30455.14,-30380.41,317,True,True
2,472967,15244.27,-30462.53,-30387.8,319,True,True
2,472988,15242.5,-30458.99,-30384.26,304,True,True
2,473037,15243.39,-30460.78,-30386.05,312,True,True
2,473057,15243.65,-30461.29,-30386.56,312,True,True
2,473182,15243.15,-30460.31,-30385.58,311,True,True
2,473304,15242.5,-30458.99,-30384.26,304,True,True
2,473325,15243.52,-30461.05,-30386.32,312,True,True
2,473395,15245.44,-30464.87,-30390.14,338,True,True
2,473424,15242.5,-30458.99,-30384.26,304,True,True
2,473429,15240.66,-30455.32,-30380.59,332,True,True
2,473476,15244.39,-30462.77,-30388.04,334,True,True
2,473494,15243.79,-30461.58,-30386.85,319,True,True
2,473497,15244.0,-30462.0,-30387.27,319,True,True
2,473604,15243.4,-30460.81,-30386.08,312,True,True
2,473726,15243.12,-30460.24,-30385.51,311,True,True
2,473765,15242.5,-30458.99,-30384.26,304,True,True
2,473811,15244.21,-30462.42,-30387.69,319,True,True
2,473926,15245.28,-30464.57,-30389.84,337,True,True
2,473952,15242.5,-30459.0,-30384.27,304,True,True
2,473990,15244.93,-30463.85,-30389.12,337,True,True
2,474093,15243.52,-30461.04,-30386.31,312,True,True
2,474129,15242.66,-30459.32,-30384.59,304,True,True
2,474185,15245.31,-30464.62,-30389.89,337,True,True
2,474192,15243.87,-30461.74,-30387.01,319,True,True
2,474220,15243.05,-30460.1,-30385.37,311,True,True
2,474296,15243.88,-30461.77,-30387.04,319,True,True
2,474310,15242.5,-30458.99,-30384.26,304,True,True
2,474500,15244.34,-30462.68,-30387.95,334,True,True
2,474581,15242.5,-30458.99,-30384.26,304,True,True
2,474585,15244.2,-30462.4,-30387.67,334,True,True
2,474731,15244.48,-30462.97,-30388.24,334,True,True
2,474799,15244.33,-30462.67,-30387.94,334,True,True
2,474939,15242.97,-30459.95,-30385.22,311,True,True
2,474944,15244.24,-30462.47,-30387.74,319,True,True
2,474984,15244.19,-30462.38,-30387.65,334,True,True
2,475067,15242.73,-30459.46,-30384.73,304,True,True
2,475082,15242.5,-30458.99,-30384.26,304,True,True
2,475129,15242.5,-30458.99,-30384.26,304,True,True
2,475426,15243.78,-30461.55,-30386.82,319,True,True
2,475449,15242.99,-30459.98,-30385.25,311,True,True
2,475562,15241.84,-30457.69,-30382.96,334,True,True
2,475563,15242.5,-30458.99,-30384.26,304,True,True
2,475684,15244.3,-30462.6,-30387.87,319,True,True
2,475729,15244.49,-30462.99,-30388.26,334,True,True
2,475788,15244.4,-30462.79,-30388.06,334,True,True
2,475802,15243.92,-30461.83,-30387.1,319,True,True
2,476186,15242.5,-30458.99,-30384.26,304,True,True
2,476187,15243.86,-30461.72,-30386.99,316,True,True
2,476252,15244.16,-30462.33,-30387.6,319,True,True
2,476411,15242.5,-30458.99,-30384.26,304,True,True
2,476503,15243.77,-30461.54,-30386.81,319,True,True
2,476507,15244.57,-30463.14,-30388.41,334,True,True
2,476635,15240.57,-30455.14,-30380.41,317,True,True
2,476848,15242.5,-30458.99,-30384.26,304,True,True
2,476898,15242.5,-30458.99,-30384.26,304,True,True
2,476973,15243.2,-30460.41,-30385.68,311,True,True
2,477546,15248.39,-30470.78,-30396.05,394,True,True
2,477592,15242.58,-30459.17,-30384.44,304,True,True
2,477613,15244.32,-30462.64,-30387.91,334,True,True
2,477767,15242.73,-30459.46,-30384.73,305,True,True
2,477789,15243.54,-30461.08,-30386.35,312,True,True
2,477815,15240.69,-30455.38,-30380.65,317,True,True
2,478077,15240.98,-30455.95,-30381.22,335,True,True
2,478141,15242.5,-30458.99,-30384.26,304,True,True
2,478204,15244.11,-30462.22,-30387.49,319,True,True
2,478239,15242.53,-30459.06,-30384.33,304,True,True
2,478299,15244.37,-30462.75,-30388.02,334,True,True
2,478436,15242.52,-30459.04,-30384.31,304,True,True
2,478437,15242.5,-30458.99,-30384.26,304,True,True
2,478535,15243.72,-30461.44,-30386.71,315,True,True
2,478536,15242.5,-30458.99,-30384.26,304,True,True
2,478684,15242.5,-30458.99,-30384.26,304,True,True
2,478915,15242.68,-30459.36,-30384.63,304,True,True
2,479019,15244.07,-30462.13,-30387.4,319,True,True
2,479030,15244.02,-30462.03,-30387.3,319,True,True
2,479073,15243.51,-30461.03,-30386.3,312,True,True
2,479098,15244.32,-30462.64,-30387.91,334,True,True
2,479482,15242.5,-30458.99,-30384.26,304,True,True
2,479589,15243.17,-30460.34,-30385.61,311,True,True
2,479642,15242.5,-30458.99,-30384.26,304,True,True
2,479688,15242.6,-30459.2,-30384.47,304,True,True
2,479937,15244.11,-30462.23,-30387.5,319,True,True
2,480182,15243.27,-30460.54,-30385.81,311,True,True
2,480586,15242.55,-30459.11,-30384.38,304,True,True
2,480808,15242.5,-30458.99,-30384.26,304,True,True
2,480969,15243.27,-30460.54,-30385.81,311,True,True
2,481031,15242.5,-30458.99,-30384.26,304,True,True
2,481044,15242.5,-30458.99,-30384.26,304,True,True
2,481066,15242.91,-30459.83,-30385.1,311,True,True
2,481345,15243.82,-30461.64,-30386.91,319,True,True
2,481524,15243.49,-30460.97,-30386.24,315,True,True
2,481706,15242.5,-30458.99,-30384.26,304,True,True
2,481800,15242.5,-30458.99,-30384.26,304,True,True
2,481802,15244.22,-30462.45,-30387.72,319,True,True
2,481928,15242.82,-30459.64,-30384.91,311,True,True
2,482170,15242.6,-30459.2,-30384.47,304,True,True
2,482255,15242.69,-30459.37,-30384.64,304,True,True
2,482300,15244.54,-30463.08,-30388.35,334,True,True
2,482504,15243.15,-30460.3,-30385.57,311,True,True
2,482698,15243.15,-30460.31,-30385.58,311,True,True
2,482846,15242.5,-30458.99,-30384.26,304,True,True
2,482856,15242.92,-30459.84,-30385.11,311,True,True
2,482960,15244.16,-30462.31,-30387.58,319,True,True
2,483187,15242.5,-30458.99,-30384.26,304,True,True
2,483296,15244.17,-30462.34,-30387.61,319,True,True
2,483424,15244.08,-30462.17,-30387.44,319,True,True
2,483525,15242.5,-30458.99,-30384.26,304,True,True
2,483667,15242.69,-30459.37,-30384.64,304,True,True
2,483721,15244.61,-30463.22,-30388.49,334,True,True
2,483871,15241.04,-30456.09,-30381.36,332,True,True
2,483915,15242.5,-30458.99,-30384.26,304,True,True
2,483921,15242.5,-30458.99,-30384.26,304,True,True
2,484597,15242.51,-30459.02,-30384.29,304,True,True
2,484678,15242.5,-30458.99,-30384.26,304,True,True
2,484786,15242.5,-30458.99,-30384.26,304,True,True
2,484890,15242.5,-30458.99,-30384.26,304,True,True
2,484986,15244.05,-30462.09,-30387.36,319,True,True
2,485321,15242.5,-30458.99,-30384.26,304,True,True
2,485337,15243.41,-30460.83,-30386.1,312,True,True
2,485411,15242.5,-30458.99,-30384.26,304,True,True
2,485476,15244.29,-30462.59,-30387.86,334,True,True
2,485535,15243.91,-30461.82,-30387.09,319,True,True
2,485711,15243.92,-30461.85,-30387.12,316,True,True
2,485763,15242.5,-30458.99,-30384.26,304,True,True
2,485775,15243.78,-30461.56,-30386.83,319,True,True
2,485817,15243.69,-30461.39,-30386.66,312,True,True
2,485842,15243.83,-30461.66,-30386.93,319,True,True
2,485939,15240.73,-30455.47,-30380.74,332,True,True
2,485969,15242.5,-30458.99,-30384.26,304,True,True
2,485982,15242.5,-30458.99,-30384.26,304,True,True
2,486313,15244.52,-30463.03,-30388.3,334,True,True
2,486322,15242.62,-30459.23,-30384.5,304,True,True
2,486331,15243.84,-30461.69,-30386.96,319,True,True
2,486336,15243.46,-30460.93,-30386.2,312,True,True
2,486431,15242.8,-30459.6,-30384.87,311,True,True
2,486584,15242.5,-30458.99,-30384.26,304,True,True
2,486642,15243.69,-30461.37,-30386.64,312,True,True
2,487268,15243.08,-30460.16,-30385.43,311,True,True
2,487473,15243.07,-30460.14,-30385.41,311,True,True
2,487585,15244.17,-30462.33,-30387.6,319,True,True
2,487950,15242.5,-30458.99,-30384.26,304,True,True
2,488209,15241.36,-30456.71,-30381.98,332,True,True
2,488239,15243.38,-30460.76,-30386.03,312,True,True
2,488247,15242.95,-30459.9,-30385.17,311,True,True
2,488430,15244.65,-30463.31,-30388.58,334,True,True
2,488499,15244.24,-30462.48,-30387.75,334,True,True
2,488559,15242.5,-30458.99,-30384.26,304,True,True
2,488686,15244.11,-30462.22,-30387.49,319,True,True
2,488688,15243.59,-30461.17,-30386.44,315,True,True
2,488713,15243.01,-30460.02,-30385.29,311,True,True
2,488799,15240.81,-30455.61,-30380.88,332,True,True
2,488817,15242.5,-30458.99,-30384.26,304,True,True
2,488818,15242.5,-30458.99,-30384.26,304,True,True
2,488909,15243.07,-30460.14,-30385.41,311,True,True
2,488994,15242.5,-30458.99,-30384.26,304,True,True
2,489175,15244.59,-30463.18,-30388.45,334,True,True
2,489314,15243.98,-30461.95,-30387.22,319,True,True
