N_STATES,FROM_STATE,TO_STATE,RELATIVE_DAY,ROLLING_WINDOW,FEATURE,STATISTIC,EVENT_COUNT,MEDIAN,PERCENTILE_25,PERCENTILE_75
4,3,1,-4,5,DBLCIX,rolling_mean_z,11,-0.2366296851894639,-0.5866624336720159,0.05533898365396614
4,3,1,-3,5,DBLCIX,rolling_mean_z,11,-0.1194526264080619,-0.543657554042524,0.2981592186351198
4,3,1,-2,5,DBLCIX,rolling_mean_z,11,-0.29207151607069004,-0.406476483308031,0.1332572324600137
4,3,1,-1,5,DBLCIX,rolling_mean_z,11,-0.43637011914804325,-0.7932207144011247,0.17963357477822847
4,3,1,0,5,DBLCIX,rolling_mean_z,11,-0.22718958966103903,-0.31357395588543574,-0.020256701966516334
4,3,1,1,5,DBLCIX,rolling_mean_z,11,-0.12649523735783896,-0.6137090565748838,0.010535990590488903
4,3,1,2,5,DBLCIX,rolling_mean_z,11,-0.29027340263670476,-0.6945492397111586,0.1362540881833233
4,3,1,3,5,DBLCIX,rolling_mean_z,11,-0.2580572036111267,-0.6505703819715913,0.42874720677833245
4,3,1,4,5,DBLCIX,rolling_mean_z,11,-0.7234688974410959,-1.0838407981690654,0.6780106815646019
4,3,1,5,5,DBLCIX,rolling_mean_z,11,-0.20651128517020342,-1.3529584421222607,0.6553094994605322
4,3,1,6,5,DBLCIX,rolling_mean_z,11,-0.5244776774133433,-1.1361359305408167,0.32977604651603554
4,3,1,7,5,DBLCIX,rolling_mean_z,11,-0.8427437552288147,-0.9661392896360838,0.15116344540678822
4,3,1,8,5,DBLCIX,rolling_mean_z,11,-0.659635870534603,-1.0657847424361255,-0.05591928507389962
4,3,1,9,5,DBLCIX,rolling_mean_z,11,-0.3855734146379475,-0.7789107283223216,-0.2552101906739829
4,3,1,10,5,DBLCIX,rolling_mean_z,11,0.07249598266991301,-0.6710239222831789,0.3882896545136535
4,3,2,-10,5,DBLCIX,rolling_mean_z,5,-0.3093034364797201,-0.3155968334986702,0.09781941353187898
4,3,2,-9,5,DBLCIX,rolling_mean_z,5,-0.08214177265285857,-0.1961721329247858,0.11175479264526818
4,3,2,-8,5,DBLCIX,rolling_mean_z,5,0.15970448421822062,-0.29297057278768335,0.16614772402333597
4,3,2,-7,5,DBLCIX,rolling_mean_z,5,0.040279783644336244,-0.18298596774222392,0.12239363046301696
4,3,2,-6,5,DBLCIX,rolling_mean_z,5,0.2740345300624779,0.039530569713508754,0.35210262165469086
4,3,2,-5,5,DBLCIX,rolling_mean_z,5,0.2292315369990005,0.10710966627413843,0.5921507650917835
4,3,2,-4,5,DBLCIX,rolling_mean_z,5,0.2407694315337431,0.06395494385848051,0.32692903357889097
4,3,2,-3,5,DBLCIX,rolling_mean_z,5,-0.05412117163991459,-0.10746520351482394,0.37727620973049086
4,3,2,-2,5,DBLCIX,rolling_mean_z,5,-0.09053296867812438,-0.18568313789320254,0.12868702748196698
4,3,2,-1,5,DBLCIX,rolling_mean_z,5,0.10845825134962692,-0.11555671396775966,0.20196014991688394
4,3,2,0,5,DBLCIX,rolling_mean_z,5,-0.23692937076179438,-0.250714907089019,0.22368735391087796
4,3,2,1,5,DBLCIX,rolling_mean_z,5,-0.14402684333919924,-0.21924792199426904,0.34026504154761833
4,3,2,2,5,DBLCIX,rolling_mean_z,5,-0.11031221645196795,-0.15826190802491943,0.30804884252204096
4,3,2,3,5,DBLCIX,rolling_mean_z,5,0.4033488545232837,-0.34211900664995853,0.6435468407465418
4,3,2,4,5,DBLCIX,rolling_mean_z,5,0.24002021760291478,-0.4814727977838512,0.3715821838562029
4,3,2,5,5,DBLCIX,rolling_mean_z,5,0.2496101559175053,-0.2053125428808798,0.5266694675374706
4,3,2,6,5,DBLCIX,rolling_mean_z,5,0.014207138851543455,-0.07854554578488711,0.1113052642867709
4,3,2,7,5,DBLCIX,rolling_mean_z,5,-0.04228359153284191,-0.1653045189746968,0.03428607219771625
4,3,2,8,5,DBLCIX,rolling_mean_z,5,-0.31799431807731776,-0.34256853500845497,-0.24292308220841435
4,3,2,9,5,DBLCIX,rolling_mean_z,5,-0.17384555778612898,-0.2612039021206024,0.15101360262062222
4,3,2,10,5,DBLCIX,rolling_mean_z,5,0.017503680147183863,-0.07524900448924665,0.21694442853343157
4,0,1,-10,5,IBOXIG,rolling_mean_z,1,0.0705663799936643,0.0705663799936643,0.0705663799936643
4,0,1,-9,5,IBOXIG,rolling_mean_z,1,-0.0986873379811106,-0.0986873379811106,-0.0986873379811106
4,0,1,-8,5,IBOXIG,rolling_mean_z,1,-0.21369306942550895,-0.21369306942550895,-0.21369306942550895
4,0,1,-7,5,IBOXIG,rolling_mean_z,1,-0.18494163656440935,-0.18494163656440935,-0.18494163656440935
4,0,1,-6,5,IBOXIG,rolling_mean_z,1,0.21486602416446607,0.21486602416446607,0.21486602416446607
4,0,1,-5,5,IBOXIG,rolling_mean_z,1,0.5707328158037365,0.5707328158037365,0.5707328158037365
4,0,1,-4,5,IBOXIG,rolling_mean_z,1,0.8951357752553886,0.8951357752553886,0.8951357752553886
4,0,1,-3,5,IBOXIG,rolling_mean_z,1,0.949383761785765,0.949383761785765,0.949383761785765
4,0,1,-2,5,IBOXIG,rolling_mean_z,1,0.9992919093937115,0.9992919093937115,0.9992919093937115
4,0,1,-1,5,IBOXIG,rolling_mean_z,1,0.6678367116931107,0.6678367116931107,0.6678367116931107
4,0,1,0,5,IBOXIG,rolling_mean_z,1,0.5403539433467256,0.5403539433467256,0.5403539433467256
4,0,1,1,5,IBOXIG,rolling_mean_z,1,0.17797739332380996,0.17797739332380996,0.17797739332380996
